"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"JT:5976","Neturen Co., Ltd","5976","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3288200003","6629540","28,182,788,096","JPY","Analyze"
"JT:8360","The Yamanashi Chuo Bank, Ltd","8360","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3942000005","6985361","28,078,159,872","JPY","Analyze"
"JT:4094","Nihon Kagaku Sangyo Co., Ltd","4094","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3692000007","","28,016,257,024","JPY","Analyze"
"JT:4221","Okura Industrial Co., Ltd","4221","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3178400002","6657886","27,936,292,864","JPY","Analyze"
"JT:6539","Matching Service Japan Co., Ltd","6539","12/15/2016","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3167330004","BZ19ZZ0","27,932,782,592","JPY","Analyze"
"JT:7609","Daitron Co Ltd","7609","09/08/1999","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3487600003","","27,896,127,488","JPY","Analyze"
"JT:2915","KENKO Mayonnaise Co.,Ltd","2915","03/24/2011","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3281850002","6489744","27,896,035,328","JPY","Analyze"
"JT:7438","Kondotec Inc","7438","07/16/1999","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3306050000","6501767","27,818,332,160","JPY","Analyze"
"JT:6644","Osaki Electric Co., Ltd","6644","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3187600006","6662006","27,761,393,664","JPY","Analyze"
"JT:6333","Teikoku Electric Mfg.Co.,Ltd","6333","02/28/2005","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3541800003","6155829","27,650,152,448","JPY","Analyze"
"JT:3415","Tokyo Base Co., Ltd","3415","09/02/2015","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3399710007","BYWX8X3","27,627,857,920","JPY","Analyze"
"JT:1813","Fudo Tetra Corporation","1813","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3825600004","6355005","27,570,667,520","JPY","Analyze"
"JT:2309","CMIC HOLDINGS Co., Ltd","2309","06/17/2002","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3359000001","6529554","27,569,770,496","JPY","Analyze"
"JT:9957","Vitec Holdings Co., Ltd","9957","10/21/1993","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3778300008","","27,558,684,672","JPY","Analyze"
"JT:1888","Wakachiku Construction Co., Ltd","1888","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3990800009","","27,557,287,936","JPY","Analyze"
"JT:3990","UUUM co.,ltd","3990","08/31/2017","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3154080000","BDVL080","27,525,826,560","JPY","Analyze"
"JT:4425","Kudan Inc","4425","12/20/2018","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3266220007","","27,423,836,160","JPY","Analyze"
"JT:6958","CMK CORP","6958","07/22/1985","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3712000003","6160168","27,289,171,968","JPY","Analyze"
"JT:7408","JAMCO Corporation","7408","11/16/1988","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3390000002","6468787","27,039,600,640","JPY","Analyze"
"JT:4318","Quick Co Ltd","4318","10/24/2001","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3266000003","","26,994,280,448","JPY","Analyze"
"JT:8343","The Akita Bank, Ltd","8343","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3107600003","6011653","26,983,333,888","JPY","Analyze"
"JT:7238","Akebono Brake Industry Co., Ltd","7238","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3108400007","6011200","26,982,957,056","JPY","Analyze"
"JT:9889","JBCC Holdings Inc","9889","10/29/1990","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3746800006","","26,936,471,552","JPY","Analyze"
"JT:8185","Chiyoda Co., Ltd","8185","07/12/1985","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3528400009","6191801","26,859,921,408","JPY","Analyze"
"JT:5909","Corona Corporation","5909","11/27/1996","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3305950002","6183303","26,821,718,016","JPY","Analyze"
"JT:6247","Hisaka Works, Ltd","6247","12/12/1985","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3784200002","6428866","26,586,478,592","JPY","Analyze"
"JT:8624","Ichiyoshi Securities Co., Ltd","8624","04/27/1989","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3142300007","6456492","26,572,396,544","JPY","Analyze"
"JT:4968","Arakawa Chemical Industries, Ltd","4968","10/06/2000","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3125000004","6185837","26,564,421,632","JPY","Analyze"
"JT:3687","Fixstars Corporation","3687","04/24/2014","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3802950000","BKXLD66","26,462,732,288","JPY","Analyze"
"JT:8065","Sato Shoji Corp","8065","01/10/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3322000005","","26,192,769,024","JPY","Analyze"
"JT:3857","LAC Co., Ltd","3857","10/02/2007","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3967900006","B248ZL9","26,113,605,632","JPY","Analyze"
"JT:8860","Fuji Corporation Limited","8860","12/12/2003","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3815000009","6356086","26,079,739,904","JPY","Analyze"
"JT:3473","Sakura Sogo REIT Investment Corporation","3473","09/08/2016","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3048320000","BD3VZL6","26,040,678,400","JPY","Analyze"
"JT:3751","Japan Asia Group Limited","3751","10/12/2004","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3385840008","","25,953,329,152","JPY","Analyze"
"JT:4611","Dai Nippon Toryo Company, Limited","4611","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3495400008","6250887","25,814,433,792","JPY","Analyze"
"JT:8395","The Bank of Saga Ltd","8395","10/01/1985","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3315200000","6076447","25,775,462,400","JPY","Analyze"
"JT:3488","Xymax Reit Corp","3488","02/15/2018","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3048690006","BD0G2B3","25,646,319,616","JPY","Analyze"
"JT:9274","Kokusai Pulp & Paper Co Ltd","9274","06/26/2018","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3293350009","","25,632,385,024","JPY","Analyze"
"JT:6470","Taiho Kogyo Co., Ltd","6470","03/23/2000","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3449080005","6145455","25,588,584,448","JPY","Analyze"
"JT:5304","Sec Carbon, Limited","5304","01/16/1985","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3161600006","6763794","25,530,271,744","JPY","Analyze"
"JT:1810","Matsui Construction Co., Ltd","1810","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3863600007","","25,484,951,552","JPY","Analyze"
"JT:5932","Sankyo Tateyama, Inc","5932","12/03/2012","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3326800004","B8W6W72","25,307,439,104","JPY","Analyze"
"JT:6279","Zuiko Corporation","6279","11/01/1989","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3411900008","6989590","25,218,336,768","JPY","Analyze"
"JT:6440","Juki Corporation","6440","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3390400004","6895824","25,193,957,376","JPY","Analyze"
"JT:6309","Tomoe Engineering Co., Ltd","6309","05/30/1996","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3631600008","","25,165,373,440","JPY","Analyze"
"JT:3284","Hoosiers Holdings","3284","04/01/2013","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3802060008","","25,154,682,880","JPY","Analyze"
"JT:2193","Cookpad Inc","2193","07/21/2009","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3266170004","B5MTK10","25,137,451,008","JPY","Analyze"
"JT:6363","Torishima Pump Mfg. Co., Ltd","6363","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3636600003","6896924","25,123,987,456","JPY","Analyze"
"JT:3903","gumi Inc","3903","12/18/2014","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3273810006","","25,079,922,688","JPY","Analyze"
"JT:2749","JP-Holdings,Inc","2749","03/10/2011","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3386190007","6545936","25,016,049,664","JPY","Analyze"
"JT:4410","Harima Chemicals Group Inc","4410","03/06/1989","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3772600007","","24,907,694,080","JPY","Analyze"
"JT:8842","Tokyo Rakutenchi Co.,Ltd","8842","10/01/1984","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3589800006","6894144","24,904,949,760","JPY","Analyze"
"JT:6569","Nisso Corp","6569","03/16/2018","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3679860001","","24,893,558,784","JPY","Analyze"
"JT:6617","Takaoka Toko Co., Ltd","6617","10/01/2012","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3591600006","B8P15C0","24,882,173,952","JPY","Analyze"
"JT:5184","Nichirin Co Ltd","5184","08/08/1997","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3665000000","","24,527,716,352","JPY","Analyze"
"JT:9622","Space Co., Ltd","9622","06/15/1994","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3400050005","","24,387,782,656","JPY","Analyze"
"JT:4743","ITFOR Inc","4743","04/08/2005","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3530000003","","24,269,867,008","JPY","Analyze"
"JT:9828","Genki Sushi Ltd","9828","08/30/1991","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3282800006","6366847","24,250,269,696","JPY","Analyze"
"JT:8881","NISSHIN FUDOSAN Co., Ltd","8881","06/27/2000","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3677900007","6259345","24,250,195,968","JPY","Analyze"
"JT:4619","Nihon Tokushu Toryo Co., Ltd","4619","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3739000002","6640262","24,223,115,264","JPY","Analyze"
"JT:6485","Maezawa Kyuso Industries Co., Ltd","6485","10/02/1991","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3860300007","6554415","24,209,272,832","JPY","Analyze"
"JT:7823","Artnature Inc","7823","02/15/2007","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3100210008","B1N2ZG0","24,200,157,184","JPY","Analyze"
"JT:7236","T.RAD Co., Ltd","7236","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3620200000","6899923","24,152,055,808","JPY","Analyze"
"JT:5408","Nakayama Steel Works, Ltd","5408","01/06/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3646400006","6620907","24,145,235,968","JPY","Analyze"
"JT:6293","Nissei Plastic Industrial Co","6293","09/13/2000","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3679000004","","24,145,084,416","JPY","Analyze"
"JT:8713","FIDEA Holdings Co. Ltd","8713","10/01/2009","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3802940001","B3X0911","24,124,870,656","JPY","Analyze"
"JT:7618","PC Depot Corporation","7618","11/01/1999","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3801520002","6212401","24,056,778,752","JPY","Analyze"
"JT:8018","Sankyo Seiko Co., Ltd","8018","01/09/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3328000009","6775368","23,922,524,160","JPY","Analyze"
"JT:3656","KLab Inc","3656","09/27/2011","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3268870007","B6YXB81","23,822,149,632","JPY","Analyze"
"JT:2108","Nippon Beet Sugar Manufacturing Co., Ltd","2108","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3732600006","6640660","23,819,040,768","JPY","Analyze"
"JT:4538","Fuso Pharmaceutical Industries,Ltd","4538","12/22/1989","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3823600006","6357829","23,774,152,704","JPY","Analyze"
"JT:3421","Inaba Seisakusho Co., Ltd","3421","06/05/1998","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3145800003","6118930","23,757,408,256","JPY","Analyze"
"JT:2440","Gurunavi, Inc","2440","12/12/2008","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3274180003","B06WPV5","23,740,407,808","JPY","Analyze"
"JT:2533","Oenon Holdings, Inc","2533","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3307400006","","23,654,612,992","JPY","Analyze"
"JT:1435","TATERU, Inc","1435","12/03/2015","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3153950005","BYZQYR5","23,585,370,112","JPY","Analyze"
"JT:3463","Ichigo Hotel REIT Investment Corporation","3463","11/30/2015","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3048160000","BYQL3F0","23,585,095,680","JPY","Analyze"
"JT:2204","Nakamuraya Co., Ltd","2204","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3646000004","6620725","23,575,083,008","JPY","Analyze"
"JT:7914","Kyodo Printing Co., Ltd","7914","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3252800002","6498308","23,364,038,656","JPY","Analyze"
"JT:2445","SRG Takamiya Co., Ltd","2445","12/17/2007","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3161560002","B08G979","23,335,878,656","JPY","Analyze"
"JT:3230","Star Mica Co., Ltd","3230","10/03/2006","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3399290000","B1CWJQ9","23,332,737,024","JPY","Analyze"
"JT:1882","Toa Road Corporation","1882","01/06/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3558000000","","23,282,565,120","JPY","Analyze"
"JT:5410","Godo Steel, Ltd","5410","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3307800007","6374345","23,112,398,848","JPY","Analyze"
"JT:6237","Iwaki Co., Ltd","6237","03/18/2016","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3150100000","BYXBLF9","23,012,261,888","JPY","Analyze"
"JT:8203","Mr Max Holdings Ltd","8203","12/16/1994","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3885200000","","23,003,234,304","JPY","Analyze"
"JT:3103","Unitika Ltd","3103","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3951200009","6918301","22,841,913,344","JPY","Analyze"
"JT:6615","UMC Electronics Co., Ltd","6615","03/15/2016","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3944330004","BZBVH94","22,820,022,272","JPY","Analyze"
